seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6061605670217982,0.5923862167342754,0.0137743502875228,250,0.5317166674096198,7089408,8.333333333333334
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6286274684616413,0.6236348236972318,0.0049926447644095,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.5851201355146436,0.599117371729149,-0.0139972362145054,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6061605670217982,0.5960861231221861,0.010074443899612,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6286274684616413,0.6322827976641555,-0.0036553292025142,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.5851201355146436,0.6156109303258592,-0.0304907948112156,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6061605670217982,0.6429367449739224,-0.0367761779521241,250,0.5317166674096198,6498816,7.639114577691113
1,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6286274684616413,0.6316587170686043,-0.003031248606963,250,0.5317166674096198,6498816,7.639114577691113
2,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.5851201355146436,0.5821780412784737,0.0029420942361698,250,0.5317166674096198,6498816,7.639114577691113
3,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6061605670217982,0.6306334418044844,-0.0244728747826862,250,0.5317166674096198,6498816,7.639114577691113
