seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6360272812374627,0.6367405162038069,-0.0007132349663442,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6463691882494539,0.6479293897383319,-0.001560201488878,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.644808986760576,0.6474390406989703,-0.0026300539383943,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6360272812374627,0.6382115633218919,-0.0021842820844292,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6463691882494539,0.6484197387776935,-0.0020505505282396,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.644808986760576,0.6468595372888156,-0.0020505505282396,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6360272812374627,0.6393705701422012,-0.0033432889047385,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6463691882494539,0.646636651361833,-0.0002674631123791,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.644808986760576,0.6470378460304016,-0.0022288592698256,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(8, 9)]",[],[],{},identity,identity,1,0.6360272812374627,0.6471715775865912,-0.0111442963491285,250,0.5317166674096198,1626624,7.639039169011037
