skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8221153846153846,0.024198187292534416,348
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8461538461538461,0.028979393141065908,351
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8258547008547009,0.03336003204272648,354
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8477564102564102,0.027337695687871765,357
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179488,0.024198187292534402,360
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8226495726495727,0.02823121850795687,363
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.842948717948718,0.02046016880577521,366
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.028352253225888007,369
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8488247863247863,0.01454130084275233,372
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.827991452991453,0.02091535464791869,375
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8285256410256411,0.029375485224075928,378
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.844017094017094,0.02003739245033236,381
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.019779389510228233,384
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8285256410256411,0.018481670824792948,387
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8637333333333334,0.002514623895005656,390
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8565999999999999,0.00043588989435404483,393
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8557333333333333,0.002800595174839354,396
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8591666666666667,0.003415162270424837,399
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(9, 10), (11, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8488666666666665,0.0028112867753634163,402
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(10, 11), (12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8499666666666666,0.0046694039591079805,405
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(11, 12), (13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8535666666666666,0.0033620430296671206,408
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8478666666666667,0.0017785762095938427,411
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8524666666666666,0.004277070648625428,414
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8523999999999999,0.0019078784028338746,417
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8526666666666666,0.002437895267096919,420
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8561000000000001,0.001473091986265612,423
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8545666666666666,0.0025423086620891266,426
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8600666666666666,0.002003330560175536,429
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8603333333333333,0.004168133075290815,432
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8616,0.001997498435543776,435
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8492999999999999,0.0017691806012953754,438
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10), (11, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.839,0.0024758836806279484,441
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11), (12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8471666666666667,0.0007234178138070238,444
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(9, 10), (11, 12), (13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8382333333333333,0.00397156560229503,447
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(10, 11), (12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8396333333333333,0.0029005746557075984,450
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(11, 12), (13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8445666666666667,0.003763420430052108,453
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.844,0.0013453624047073509,456
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8450000000000001,0.003119294792096412,459
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8483,0.0018083141320024499,462
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8466999999999999,0.0010000000000000009,465
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8511666666666667,0.0026312227829154104,468
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8544999999999999,0.006878953408767881,471
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8549000000000001,0.0041218927691050395,474
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11), (12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8361666666666666,0.0024110855093367294,477
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10), (11, 12), (13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8282333333333334,0.00416213086451321,480
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11), (12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8328333333333333,0.0013613718571107685,483
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(9, 10), (11, 12), (13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8257333333333333,0.0078014955831131145,486
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(10, 11), (12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8365,0.0006557438524302379,489
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(11, 12), (13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8352666666666666,0.005229085324732542,492
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8394666666666666,0.0010969655114602774,495
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8356666666666667,0.002970409623828518,498
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8447,0.001374772708486752,501
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8478,0.0010440306508910516,504
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8491333333333334,0.0030827476921300914,507
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8203666666666667,0.003265475973473576,510
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8124666666666668,0.008721429546429498,513
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8281999999999999,0.0033778691508109435,516
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8195,0.006053098380168649,519
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8281666666666667,0.005231953108862243,522
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8309333333333333,0.0026102362600602803,525
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8343666666666666,0.0025482019804822084,528
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8389333333333333,0.0077796743719343985,531
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8455,0.003601388621073794,534
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8122666666666666,0.0014047538337137373,537
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8038,0.006296030495478926,540
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8195333333333333,0.0020207259421636597,543
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8110333333333334,0.005713434460404104,546
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8244000000000001,0.0013527749258468301,549
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8284333333333334,0.005398456569551455,552
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8329666666666666,0.0021361959960016284,555
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8064,0.004334743360338639,558
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7985333333333333,0.003500476158086662,561
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8129,0.0037322915213043955,564
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8124333333333333,0.0019502136635080054,567
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8224666666666667,0.0028536526301099325,570
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7996333333333333,0.000901849950564617,573
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10), (11, 12), (13, 14), (15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7965666666666666,0.0014571661996262883,576
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8125333333333332,0.0023671361036774773,579
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9), (10, 11), (12, 13), (14, 15), (16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7966666666666667,0.004077172222672639,582
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7687666666666667,0.002850146195080751,585
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [(5, 6), (7, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6669333333333333,0.0018339392937972605,588
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6418666666666667,0.003056686659331196,591
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6042666666666666,0.002800595174839313,594
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.5770333333333334,0.0027465129406819065,597
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [(5, 6), (7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.5357333333333333,0.0023180451534284764,600
"Encoder: google/vit-base-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.5012,0.0030049958402633453,603
"Encoder: facebook/deit-small-patch16-224, Dataset: imagenet-1k, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7374333333333333,0.0013650396819628716,606
"Encoder: facebook/deit-small-patch16-224, Dataset: imagenet-1k, Block: [(4, 5), (6, 7)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6643666666666667,0.0007094598884597902,609
"Encoder: facebook/deit-small-patch16-224, Dataset: imagenet-1k, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6796666666666668,0.0004618802153517218,612
"Encoder: microsoft/rad-dino, Dataset: imagenet-1k, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.07533333333333334,0.0015821925715074445,615
"Encoder: microsoft/rad-dino, Dataset: imagenet-1k, Block: [(0, 1), (2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.0794,0.003469870314579494,618
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7761999999999999,0.002264950330581196,621
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [(0, 1), (2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7220666666666666,0.0012662279942148834,624
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [(1, 2), (3, 4)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7435,0.0008999999999999841,627
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6447333333333334,0.0004725815626252597,630
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6199,0.002088061301782053,633
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6128666666666667,0.002742869543622748,636
"Encoder: facebook/deit-base-patch16-224, Dataset: imagenet-1k, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.5448333333333334,0.0013316656236958668,639
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8263888888888888,0.012853856213158108,642
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(5, 6), (7, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.013816791833736738,645
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.02346174279486938,648
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8290598290598291,0.022907886370076454,651
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.021017431167634618,654
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(5, 6), (7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8338675213675213,0.019583656816050607,657
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8381410256410257,0.011556254088025566,660
"Encoder: facebook/deit-small-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7857905982905983,0.008826234851420004,663
"Encoder: facebook/deit-small-patch16-224, Dataset: pneumoniamnist, Block: [(4, 5), (6, 7)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8087606837606837,0.006476685712063087,666
"Encoder: facebook/deit-small-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7943376068376069,0.014890341735861552,669
"Encoder: microsoft/rad-dino, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8878205128205128,0.008479972150848043,672
"Encoder: microsoft/rad-dino, Dataset: pneumoniamnist, Block: [(0, 1), (2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8835470085470085,0.009791828408025291,675
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8194444444444445,0.01668001602136326,678
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [(0, 1), (2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8253205128205128,0.01889395211947372,681
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [(1, 2), (3, 4)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8306623931623932,0.012853856213158084,684
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.008066062430844897,687
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.00822372025552388,690
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179488,0.013692313694419145,693
"Encoder: facebook/deit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8183760683760685,0.008223720255523823,696
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8315666666666667,0.0005033222956847256,699
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [(5, 6), (7, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7826666666666666,0.001436430761761052,702
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [(6, 7), (8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7876,0.007014983962918249,705
"Encoder: google/vit-base-patch16-224, Dataset: cifar100, Block: [(7, 8), (9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7952,0.003004995840263347,708
