skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(14, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8523666666666667,0.004289910643980029,252
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(15, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8542333333333333,0.001501110699893039,255
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(16, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8591666666666667,0.002742869543622772,258
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(17, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8533,0.0009165151389910943,261
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(18, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8488333333333333,0.0029838453936712325,264
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(19, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8614666666666667,0.0036473734842121038,267
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(20, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8612666666666667,0.0026312227829154086,270
"Encoder: google/vit-large-patch16-224, Dataset: cifar100, Block: [(21, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8659666666666667,0.0016563010998406848,273
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8263888888888888,0.012853856213158108,276
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(0, 1)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8456196581196581,0.016369181032098907,279
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(1, 2)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8386752136752137,0.00806606243084479,282
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(2, 3)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8322649572649573,0.01668001602136326,285
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(3, 4)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8349358974358975,0.00974801687547795,288
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(4, 5)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8205128205128206,0.014423076923076941,291
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(5, 6)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.016052328206534936,294
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8413461538461539,0.02156029494723349,297
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.827991452991453,0.02245496747540993,300
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8360042735042735,0.028682465296279484,303
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8450854700854702,0.02960770611228853,306
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.02327858821527872,309
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(0, 2)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8173076923076922,0.0016025641025640969,312
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(1, 3)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8552350427350427,0.008826234851420072,315
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(2, 4)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8653846153846154,0.014243901309800579,318
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(3, 5)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8477564102564102,0.0027757224480270373,321
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(4, 6)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.008826234851420063,324
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(5, 7)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8461538461538461,0.02518627186779122,327
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 8)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8536324786324787,0.014890341735861507,330
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(7, 9)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8365384615384616,0.03156685192883366,333
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(8, 10)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8504273504273504,0.023186468391250808,336
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(9, 11)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.02419818729253444,339
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8263888888888888,0.012853856213158108,342
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(0, 1)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8221153846153846,0.019692637383725183,345
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(1, 2)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991453,0.017869368251792448,348
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(2, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8365384615384616,0.009748016875477881,351
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(3, 4)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8530982905982906,0.009659797713688665,354
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(4, 5)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8290598290598291,0.02886098858811988,357
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(5, 6)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.017845398598814188,360
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8247863247863249,0.02692752812206955,363
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8205128205128206,0.018481670824792944,366
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.015783425964416856,369
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8199786324786325,0.01683328125703925,372
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8290598290598291,0.016211528745185406,375
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(0, 2)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8135683760683761,0.015564959705484493,378
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(1, 3)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8466880341880342,0.018780337426545907,381
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(2, 4)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8376068376068376,0.015399076180982407,384
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(3, 5)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8418803418803419,0.022739098989094854,387
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(4, 6)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8231837606837606,0.009112565229290633,390
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(5, 7)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8338675213675213,0.01765246970284009,393
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(6, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8263888888888888,0.02908260168550467,396
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(7, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8205128205128206,0.012099093646267258,399
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(8, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8338675213675213,0.017725064127176313,402
"Encoder: google/vit-base-patch16-224, Dataset: pneumoniamnist, Block: [(9, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8376068376068376,0.016985163563658832,405
"Encoder: facebook/deit-small-patch16-224, Dataset: dermamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7245220282626766,0.0030474318835949227,408
"Encoder: facebook/deit-small-patch16-224, Dataset: dermamnist, Block: [(0, 1)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7398171238570241,0.004920581408794275,411
"Encoder: facebook/deit-small-patch16-224, Dataset: dermamnist, Block: [(1, 2)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.742643391521197,0.004319328697179233,414
"Encoder: facebook/deit-small-patch16-224, Dataset: dermamnist, Block: [(2, 3)], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7200332502078138,0.002015686725350273,417
